------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:13:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:17:37
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.941,0.172,0.07
-0.957,0.16,0.055
-0.961,0.152,0.043
-0.945,0.141,0.031
-0.926,0.133,0.035
-0.914,0.133,0.035
-0.898,0.137,0.035
-0.883,0.145,0.043
-0.855,0.152,0.059
-0.828,0.152,0.066
-0.813,0.164,0.066
-0.797,0.176,0.074
-0.781,0.191,0.078
-0.773,0.211,0.09
-0.77,0.219,0.086
-0.773,0.223,0.082
-0.781,0.219,0.078
-0.793,0.219,0.078
-0.809,0.223,0.082
-0.824,0.219,0.09
-0.836,0.215,0.102
-0.848,0.207,0.113
-0.852,0.211,0.113
-0.867,0.215,0.113
-0.898,0.211,0.113
-0.93,0.203,0.113
-0.961,0.203,0.109
-0.988,0.203,0.109
-1,0.211,0.105
-1.023,0.215,0.098
-1.066,0.207,0.07
-1.16,0.191,0.047
-1.305,0.191,0.035
-1.48,0.195,0.051
-1.637,0.227,0.074
-1.746,0.262,0.098
-1.77,0.309,0.121
-1.719,0.355,0.137
-1.645,0.371,0.125
-1.57,0.344,0.078
-1.523,0.277,0.008
-1.484,0.188,-0.059
-1.453,0.094,-0.113
-1.422,0.004,-0.145
-1.391,-0.07,-0.18
-1.359,-0.117,-0.199
-1.336,-0.137,-0.203
-1.301,-0.137,-0.211
-1.27,-0.125,-0.207
-1.23,-0.105,-0.195
-1.176,-0.078,-0.172
-1.121,-0.027,-0.145
-1.066,0.027,-0.113
-1.02,0.086,-0.094
-0.992,0.145,-0.09
-0.98,0.188,-0.102
-0.977,0.211,-0.121
-0.969,0.227,-0.156
-0.961,0.234,-0.191
-0.965,0.234,-0.23
-0.98,0.242,-0.27
-0.98,0.227,-0.301
-0.992,0.219,-0.332
-1,0.199,-0.359
-1.012,0.184,-0.375
-1.02,0.168,-0.387
-1.012,0.16,-0.379
-0.996,0.156,-0.363
-0.988,0.148,-0.348
-0.988,0.137,-0.336
-0.988,0.129,-0.324
-0.984,0.125,-0.309
-0.977,0.129,-0.289
-0.961,0.141,-0.262
-0.941,0.141,-0.242
-0.926,0.137,-0.23
-0.902,0.133,-0.223
-0.879,0.137,-0.219
-0.855,0.141,-0.211
-0.824,0.141,-0.195
-0.797,0.141,-0.18
-0.777,0.141,-0.176
-0.758,0.148,-0.168
-0.746,0.145,-0.145
-0.742,0.137,-0.133
-0.738,0.141,-0.121
-0.738,0.145,-0.105
-0.75,0.148,-0.094
-0.766,0.156,-0.078
-0.777,0.156,-0.063
-0.785,0.164,-0.051
-0.793,0.172,-0.043
-0.805,0.164,-0.031
-0.816,0.16,-0.023
-0.832,0.152,-0.02
-0.848,0.145,-0.02
-0.863,0.137,-0.02
-0.887,0.129,-0.02
-0.906,0.125,-0.016
-0.91,0.125,-0.008
-0.914,0.117,0.004
-0.914,0.113,0.008
-0.93,0.102,0.012
-0.949,0.102,0.02
-0.977,0.094,0.023
-1,0.094,0.027
-1.016,0.102,0.027
-1.031,0.113,0.035
-1.043,0.121,0.043
-1.07,0.137,0.043
-1.121,0.156,0.043
-1.16,0.176,0.043
-1.199,0.203,0.043
-1.23,0.234,0.051
-1.254,0.273,0.063
-1.285,0.313,0.078
-1.297,0.355,0.098
-1.301,0.398,0.125
-1.289,0.445,0.16
-1.266,0.496,0.188
-1.242,0.531,0.195
-1.215,0.535,0.184
-1.191,0.508,0.164
-1.188,0.445,0.145
-1.203,0.363,0.141
-1.23,0.281,0.133
-1.254,0.215,0.137
-1.25,0.18,0.16
-1.223,0.156,0.191
-1.184,0.121,0.211
-1.16,0.086,0.215
-1.164,0.055,0.215
-1.184,0.035,0.215
-1.191,0.02,0.203
-1.168,0.008,0.188
-1.121,0.008,0.176
-1.078,0.02,0.16
-1.043,0.023,0.129
-1.031,0.023,0.094
-1.031,0.023,0.051
-1.027,0.027,0.012
-1.008,0.039,-0.027
-0.984,0.051,-0.063
-0.957,0.063,-0.09
-0.934,0.086,-0.109
-0.918,0.117,-0.121
-0.895,0.156,-0.137
-0.883,0.199,-0.133
-0.855,0.25,-0.129
-0.832,0.305,-0.121
-0.824,0.348,-0.109
-0.828,0.387,-0.094
-0.84,0.422,-0.082
-0.84,0.453,-0.063
-0.832,0.473,-0.035
-0.816,0.488,-0.008
-0.809,0.488,0.008
-0.809,0.48,0.027
-0.824,0.453,0.039
-0.844,0.41,0.043
-0.867,0.363,0.039
-0.871,0.324,0.039
-0.879,0.285,0.043
-0.895,0.246,0.047
-0.91,0.223,0.055
-0.922,0.203,0.063
-0.934,0.195,0.066
-0.938,0.176,0.066
-0.938,0.16,0.063
-0.941,0.148,0.063
-0.949,0.137,0.055
-0.961,0.129,0.055
-0.965,0.125,0.055
-0.969,0.121,0.051
-0.965,0.121,0.051
-0.961,0.129,0.047
-0.957,0.133,0.047
-0.961,0.137,0.055
-0.969,0.148,0.063
-0.973,0.152,0.07
-0.98,0.156,0.074
-0.988,0.16,0.074
-0.988,0.156,0.078
-0.98,0.156,0.078
-0.973,0.16,0.074
-0.969,0.172,0.078
-0.965,0.18,0.078
-0.961,0.191,0.082
-0.961,0.191,0.078
-0.969,0.195,0.074
-0.98,0.195,0.07
-0.984,0.199,0.055
-0.992,0.203,0.051
-1.004,0.207,0.047
-1,0.207,0.039
-0.996,0.207,0.035
-0.988,0.215,0.035
-0.98,0.215,0.039
-0.98,0.211,0.043
-0.977,0.211,0.043
-0.98,0.211,0.051
-0.984,0.215,0.051
-0.988,0.215,0.047
-0.992,0.211,0.051
-0.992,0.207,0.047
-0.992,0.207,0.047
-0.996,0.203,0.039
-1.008,0.203,0.035
-1.012,0.195,0.039
-1.023,0.195,0.039
-1.035,0.195,0.043
-1.023,0.191,0.051
-1.023,0.191,0.047
-1.016,0.184,0.039
-1.008,0.176,0.035
-1,0.168,0.035
-0.996,0.16,0.031
-0.984,0.16,0.031
-0.977,0.16,0.039
-0.973,0.172,0.035
-0.965,0.18,0.031
-0.969,0.191,0.023
-0.977,0.191,0.012
-0.977,0.191,0.004
-0.973,0.199,0
-0.969,0.203,0.004
-0.961,0.199,0.004
-0.949,0.203,0.008
-0.945,0.203,0.008
-0.941,0.203,0.012
-0.938,0.203,0.012
-0.934,0.203,0.008
-0.934,0.195,0.008
-0.938,0.191,0.004
-0.941,0.188,0
-0.941,0.188,0.004
-0.941,0.184,0.004
-0.938,0.188,0.004
-0.938,0.18,0
-0.934,0.176,-0.008
-0.941,0.176,-0.012
-0.953,0.176,-0.008
-0.957,0.18,-0.012
-0.953,0.188,-0.008
-0.945,0.191,0
-0.953,0.191,0
-0.973,0.191,-0.004
-0.996,0.195,0.004
-1.02,0.203,0.016
-1.023,0.215,0.02
-1.02,0.211,0.023
-1.012,0.211,0.016
-0.992,0.199,0.008
-0.98,0.191,0.004
-0.973,0.188,-0.008
-0.965,0.184,-0.008
-0.957,0.18,0.004
-0.949,0.184,0.016
-0.945,0.191,0.031
-0.945,0.207,0.039
-0.953,0.215,0.043
-0.949,0.227,0.051
-0.953,0.23,0.059
-0.953,0.23,0.063
-0.949,0.223,0.066
-0.938,0.215,0.074
-0.934,0.211,0.078
-0.93,0.207,0.078
-0.941,0.199,0.082
-0.949,0.188,0.082
