------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:13:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:17:37
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.14     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.988,-0.066,0.477
1,0.105,0.406
0.988,0.273,0.328
0.949,0.344,0.254
0.898,0.34,0.18
0.891,0.387,0.117
0.91,0.488,0.09
0.926,0.613,0.074
0.922,0.715,0.078
0.891,0.746,0.105
0.832,0.695,0.117
0.809,0.668,0.055
0.824,0.715,0.02
0.84,0.777,0.012
0.824,0.82,-0.004
0.777,0.926,-0.008
0.777,0.738,-0.141
0.836,0.402,-0.199
0.953,-0.234,-0.273
0.934,-0.684,-0.25
0.977,-0.332,-0.27
1.02,0.32,-0.219
1.012,0.641,-0.078
0.961,0.629,0.055
0.969,-0.047,0.113
0.926,-0.789,0.234
0.824,-0.445,0.332
0.863,0.203,0.273
0.922,0.348,0.273
0.902,0.281,0.355
0.898,0.285,0.395
0.918,0.34,0.395
0.949,0.402,0.332
1.02,0.484,0.195
1.07,0.574,0.047
1.102,0.633,-0.09
1.117,0.672,-0.16
1.094,0.629,-0.125
1.035,0.547,-0.031
0.98,0.469,0.059
0.949,0.422,0.105
0.934,0.434,0.137
0.934,0.438,0.129
0.945,0.473,0.113
0.953,0.512,0.109
0.949,0.516,0.133
0.949,0.496,0.152
0.938,0.488,0.156
0.949,0.48,0.137
0.945,0.484,0.082
0.93,0.496,0.016
0.91,0.512,-0.035
0.906,0.523,-0.055
0.902,0.527,-0.043
0.898,0.512,-0.027
0.887,0.504,-0.008
0.867,0.5,0.004
0.852,0.473,0.02
0.832,0.43,0.031
0.836,0.438,0.063
0.848,0.457,0.121
0.867,0.457,0.168
0.898,0.461,0.164
0.938,0.465,0.125
0.977,0.457,0.059
1.012,0.48,0.008
1.02,0.488,0.008
0.992,0.469,0.047
0.973,0.43,0.082
0.957,0.422,0.094
0.941,0.441,0.102
0.93,0.449,0.109
0.938,0.434,0.086
0.941,0.426,0.078
0.934,0.438,0.078
0.926,0.461,0.074
0.93,0.48,0.07
0.938,0.484,0.066
0.945,0.473,0.07
0.957,0.445,0.07
0.977,0.406,0.059
0.98,0.414,0.047
0.988,0.488,0.027
0.988,0.57,-0.008
0.992,0.617,-0.047
0.996,0.621,-0.102
1.008,0.613,-0.16
1.02,0.594,-0.227
1.02,0.578,-0.277
