------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 09:36:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:37:35
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.18,-0.18,-0.16
0.238,-0.18,-0.105
0.316,-0.145,-0.047
0.328,-0.113,-0.031
0.281,-0.051,-0.031
0.238,-0.012,-0.047
0.25,0.012,-0.074
0.336,0.059,-0.09
0.484,0.129,-0.109
0.664,0.23,-0.117
0.801,0.324,-0.113
0.887,0.391,-0.078
0.934,0.418,-0.047
0.957,0.406,-0.043
0.973,0.383,-0.063
1.031,0.367,-0.082
1.105,0.363,-0.098
1.184,0.395,-0.121
1.266,0.422,-0.141
1.34,0.402,-0.129
1.363,0.332,-0.098
1.301,0.25,-0.063
1.195,0.184,-0.047
1.094,0.156,-0.055
1.031,0.18,-0.098
0.992,0.238,-0.148
0.965,0.297,-0.191
0.945,0.34,-0.207
0.926,0.371,-0.207
0.898,0.375,-0.18
0.887,0.363,-0.133
0.867,0.348,-0.09
0.844,0.324,-0.039
0.828,0.297,-0.012
0.824,0.281,-0.027
0.84,0.289,-0.051
0.848,0.289,-0.063
0.852,0.305,-0.063
0.852,0.332,-0.055
0.852,0.344,-0.039
0.867,0.336,-0.023
0.883,0.313,-0.023
0.891,0.266,-0.027
0.887,0.23,-0.035
0.871,0.223,-0.027
0.867,0.258,-0.004
0.875,0.289,0.027
0.883,0.313,0.07
0.895,0.34,0.082
0.898,0.371,0.098
0.906,0.383,0.125
0.906,0.375,0.125
0.895,0.367,0.105
0.883,0.367,0.105
0.867,0.363,0.09
0.852,0.363,0.074
0.859,0.395,0.094
0.863,0.445,0.129
0.895,0.477,0.176
0.914,0.516,0.184
0.887,0.527,0.207
0.801,0.52,0.223
0.699,0.461,0.246
0.66,0.395,0.242
0.699,0.367,0.203
0.754,0.367,0.168
0.77,0.363,0.168
0.742,0.34,0.145
0.707,0.328,0.148
0.656,0.316,0.156
0.613,0.281,0.18
0.605,0.246,0.227
0.684,0.188,0.242
0.82,0.164,0.258
0.93,0.16,0.281
0.93,0.137,0.309
0.906,0.156,0.285
0.898,0.199,0.23
0.875,0.227,0.207
0.828,0.234,0.184
0.824,0.234,0.16
0.918,0.238,0.133
1.035,0.281,0.07
1.098,0.398,0.027
1.086,0.426,0.012
1.055,0.391,0.051
1.031,0.359,0.098
0.988,0.355,0.141
0.922,0.336,0.195
0.875,0.285,0.234
0.867,0.227,0.27
0.871,0.191,0.277
0.891,0.184,0.246
0.914,0.184,0.219
0.922,0.195,0.195
0.934,0.215,0.207
0.926,0.199,0.246
0.918,0.207,0.266
0.914,0.246,0.25
0.91,0.266,0.219
0.906,0.254,0.172
0.914,0.23,0.105
0.895,0.191,0.031
0.879,0.195,-0.051
0.879,0.258,-0.094
0.852,0.27,-0.102
0.766,0.188,-0.086
0.68,0.086,-0.066
0.633,0.031,-0.105
0.609,0.039,-0.16
0.602,0.031,-0.164
0.598,-0.035,-0.148
0.617,-0.109,-0.102
0.664,-0.16,-0.082
0.672,-0.219,-0.16
0.695,-0.324,-0.16
0.727,-0.387,-0.098
0.711,-0.281,-0.141
0.766,-0.117,-0.152
0.887,0.074,-0.219
1.059,0.242,-0.191
1.102,0.258,-0.168
1.082,0.242,-0.117
1.051,0.25,-0.063
1.066,0.313,-0.023
1.117,0.414,0.004
1.145,0.496,-0.004
1.105,0.492,-0.008
1.012,0.391,-0.008
0.934,0.234,-0.047
0.961,0.105,-0.047
1.07,-0.129,-0.082
1.004,-0.273,-0.258
0.902,-0.602,-0.098
0.836,-0.633,-0.129
0.828,-0.332,-0.125
0.852,-0.047,-0.176
0.902,0.055,-0.105
0.965,0.016,-0.059
1.07,-0.055,-0.09
1.211,-0.082,-0.133
1.242,-0.047,-0.191
1.176,-0.066,-0.215
1.098,-0.121,-0.242
1.113,-0.102,-0.254
1.18,0.117,-0.324
1.234,0.359,-0.387
1.289,0.508,-0.383
1.266,0.477,-0.395
1.23,0.297,-0.383
