------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:41:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:42:37
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
1.305,1.516,0.258
1.434,1.633,0.223
1.594,1.613,0.309
1.715,1.559,0.434
1.777,1.469,0.617
1.809,1.355,0.828
1.801,1.32,1.02
1.746,1.262,1.047
1.633,1.191,1.027
1.551,1.113,0.887
1.438,0.965,0.695
1.289,0.703,0.543
1.148,0.492,0.422
1.059,0.328,0.332
0.965,0.152,0.27
0.781,0.012,0.215
0.551,-0.055,0.125
0.336,-0.023,0.008
0.148,0.082,-0.129
-0.008,0.207,-0.273
-0.074,0.297,-0.367
-0.063,0.332,-0.402
-0.066,0.246,-0.406
-0.016,0.152,-0.375
0.051,0.156,-0.316
0.09,0.262,-0.262
0.156,0.414,-0.207
0.293,0.57,-0.156
0.449,0.715,-0.113
0.625,0.801,-0.035
0.82,0.82,0.063
1.004,0.781,0.199
1.156,0.684,0.355
1.285,0.57,0.473
1.359,0.508,0.539
1.332,0.449,0.563
1.234,0.41,0.551
1.133,0.453,0.496
1.086,0.543,0.422
1.102,0.602,0.363
1.152,0.645,0.305
1.172,0.699,0.223
1.137,0.727,0.137
1.059,0.676,0.098
0.973,0.598,0.082
0.883,0.531,0.086
0.816,0.473,0.117
0.777,0.449,0.16
0.746,0.453,0.207
0.738,0.461,0.258
0.746,0.445,0.297
0.742,0.445,0.34
0.734,0.453,0.375
0.727,0.473,0.395
0.727,0.5,0.418
0.723,0.52,0.438
0.727,0.539,0.457
0.73,0.57,0.473
0.746,0.613,0.48
0.766,0.648,0.48
0.781,0.676,0.477
0.777,0.703,0.457
0.773,0.707,0.434
0.762,0.688,0.422
0.738,0.652,0.406
0.73,0.621,0.395
0.734,0.602,0.391
0.738,0.578,0.387
0.75,0.559,0.379
0.754,0.539,0.375
0.77,0.527,0.375
0.777,0.52,0.371
0.77,0.512,0.367
0.758,0.52,0.363
0.754,0.527,0.355
0.746,0.527,0.359
0.75,0.527,0.367
0.754,0.52,0.375
0.77,0.531,0.375
0.785,0.547,0.363
0.781,0.563,0.355
0.77,0.57,0.355
