------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170048
Start Time 08:01:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 08:02:45
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.1     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.34,-0.016,0.453
-1.176,0.078,0.086
-0.984,0.059,-0.25
-0.723,0.078,-0.324
-0.41,0.094,-0.266
-0.113,0,-0.137
0.105,-0.152,-0.023
0.25,-0.246,0.023
0.324,-0.223,0.035
0.363,-0.105,0.066
0.355,0.102,0.145
0.336,0.258,0.203
0.328,0.367,0.379
0.238,0.422,0.559
0.039,0.43,0.699
-0.164,0.523,0.789
-0.32,0.715,0.813
-0.422,0.977,0.789
-0.461,1.246,0.73
-0.461,1.445,0.633
-0.477,1.523,0.516
-0.496,1.48,0.449
-0.52,1.352,0.43
-0.563,1.16,0.426
-0.613,0.98,0.43
-0.664,0.828,0.445
-0.691,0.707,0.469
-0.719,0.625,0.473
-0.738,0.57,0.461
-0.746,0.523,0.438
-0.73,0.48,0.418
-0.703,0.438,0.414
-0.668,0.406,0.414
-0.633,0.379,0.414
-0.602,0.375,0.418
-0.578,0.383,0.43
-0.566,0.402,0.434
-0.559,0.449,0.434
-0.551,0.504,0.434
-0.551,0.559,0.43
-0.551,0.605,0.449
-0.551,0.648,0.477
-0.551,0.688,0.492
-0.551,0.715,0.504
-0.551,0.738,0.5
-0.551,0.758,0.48
-0.555,0.77,0.461
-0.566,0.758,0.445
-0.563,0.738,0.418
-0.559,0.738,0.391
-0.547,0.738,0.387
-0.535,0.719,0.402
-0.535,0.668,0.434
-0.539,0.625,0.461
-0.551,0.582,0.477
-0.563,0.578,0.457
-0.57,0.578,0.426
-0.563,0.547,0.398
-0.527,0.477,0.387
-0.461,0.383,0.383
-0.391,0.305,0.352
-0.352,0.258,0.27
-0.328,0.246,0.195
-0.313,0.238,0.102
-0.313,0.219,0.027
-0.34,0.199,-0.043
-0.395,0.133,-0.074
-0.449,0.121,-0.086
-0.539,0.16,-0.078
-0.648,0.23,-0.031
-0.738,0.336,0.086
-0.797,0.5,0.215
-0.82,0.652,0.32
-0.844,0.754,0.426
-0.883,0.805,0.512
-0.922,0.766,0.605
-0.91,0.66,0.715
-0.879,0.602,0.75
