------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 16:57:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 16:59:31
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.09     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.031,0.563,0.32
-0.047,0.625,0.313
-0.055,0.703,0.305
-0.047,0.781,0.301
-0.043,0.848,0.289
-0.031,0.898,0.293
-0.016,0.91,0.297
0,0.895,0.301
0.008,0.879,0.301
0.023,0.891,0.293
0.047,0.906,0.297
0.047,0.934,0.297
0.043,0.973,0.305
0.051,1.008,0.313
0.074,1.035,0.324
0.082,1.031,0.324
0.074,1,0.324
0.066,0.957,0.316
0.047,0.906,0.309
0.027,0.867,0.305
0.02,0.875,0.289
0.016,0.949,0.281
0.023,1.023,0.285
0.043,1.063,0.289
0.035,1.047,0.297
0.035,0.992,0.313
0.039,0.941,0.316
0.043,0.895,0.332
0.039,0.867,0.355
0.055,0.871,0.363
0.063,0.898,0.355
0.074,0.941,0.34
0.082,0.957,0.32
0.086,0.961,0.313
0.098,0.957,0.316
0.117,0.93,0.344
0.152,0.918,0.363
0.176,0.902,0.375
0.176,0.855,0.387
0.164,0.832,0.395
0.156,0.855,0.395
0.141,0.883,0.395
0.129,0.887,0.391
0.133,0.902,0.41
0.152,0.941,0.434
0.191,0.961,0.465
0.234,0.969,0.5
0.23,0.934,0.516
0.207,0.867,0.508
0.176,0.813,0.5
0.148,0.777,0.484
0.125,0.754,0.488
0.109,0.773,0.5
0.117,0.82,0.523
0.156,0.859,0.551
0.195,0.875,0.582
0.23,0.871,0.605
0.23,0.852,0.609
0.188,0.777,0.605
0.145,0.652,0.602
0.121,0.602,0.613
0.152,0.652,0.617
0.211,0.73,0.602
0.246,0.813,0.59
0.25,0.879,0.563
0.262,0.895,0.563
0.273,0.84,0.586
0.266,0.77,0.613
0.238,0.676,0.652
0.242,0.621,0.699
0.242,0.609,0.711
0.254,0.594,0.727
0.297,0.609,0.734
0.352,0.66,0.723
0.379,0.703,0.715
0.359,0.684,0.707
0.32,0.625,0.703
0.297,0.574,0.719
0.285,0.551,0.746
0.297,0.582,0.789
0.32,0.629,0.805
0.324,0.66,0.813
0.324,0.645,0.801
0.316,0.641,0.773
0.301,0.617,0.762
0.297,0.566,0.777
0.293,0.563,0.813
0.301,0.566,0.855
0.305,0.586,0.891
0.293,0.559,0.887
0.301,0.563,0.879
0.313,0.57,0.863
0.328,0.613,0.848
0.34,0.625,0.855
0.336,0.609,0.855
0.387,0.621,0.906
0.453,0.73,0.973
0.414,0.652,1
0.355,0.477,1.043
0.309,0.359,1.047
0.313,0.293,1.008
0.336,0.375,0.961
0.395,0.391,0.988
0.461,0.586,0.91
0.434,0.789,0.777
0.348,0.734,0.715
0.316,0.617,0.754
0.332,0.52,0.813
0.34,0.465,0.887
0.387,0.457,0.988
0.453,0.484,1.059
0.488,0.543,1.055
0.469,0.543,1.016
0.438,0.457,0.977
0.441,0.367,0.934
0.492,0.309,0.902
0.52,0.176,0.887
0.543,0,0.879
0.578,-0.109,0.879
0.59,-0.125,0.941
0.508,-0.02,0.953
0.422,-0.023,0.996
0.375,-0.148,1.02
0.332,-0.172,0.992
0.281,-0.148,0.957
0.25,-0.168,0.922
0.223,-0.184,0.859
0.219,-0.145,0.793
0.238,-0.035,0.738
0.27,0.098,0.711
0.293,0.207,0.688
0.324,0.32,0.668
0.348,0.41,0.648
0.348,0.469,0.633
