------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 09:30:00
Start Date 8/5/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 09:31:34
Download Date 8/5/18
Current Memory Address: 0
Current Battery Voltage: 4.17     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-1.293,0.172,-0.023
-1.145,0.043,-0.059
-0.844,-0.016,-0.133
-0.625,-0.008,-0.164
-0.559,0.133,-0.207
-0.523,0.336,-0.145
-0.582,0.453,0.035
-0.594,0.441,0.289
-0.523,0.434,0.461
-0.477,0.477,0.379
-0.559,0.391,0.32
-0.629,0.137,0.414
-0.641,0.004,0.445
-0.648,-0.086,0.395
-0.641,-0.102,0.352
-0.645,-0.113,0.316
-0.645,-0.035,0.309
-0.629,0.156,0.16
-0.609,0.371,0.004
-0.582,0.469,-0.082
-0.559,0.398,-0.125
-0.559,0.27,-0.141
-0.578,0.137,-0.207
-0.641,0.039,-0.289
-0.66,-0.035,-0.316
-0.629,-0.121,-0.305
-0.605,-0.184,-0.277
-0.57,0.023,-0.316
-0.582,0.348,-0.355
-0.582,0.48,-0.395
-0.637,0.434,-0.383
-0.715,0.367,-0.398
-0.848,0.293,-0.379
-1.078,0.063,-0.266
-1.313,-0.387,-0.102
-1.309,-0.719,0.121
-1.063,-0.703,0.27
-0.855,-0.453,0.305
-0.719,-0.129,0.27
-0.75,0.316,0.086
-1.016,0.426,-0.117
-1.254,0.281,-0.164
-1.352,0.066,-0.191
-1.328,-0.102,-0.215
-1.316,-0.148,-0.328
-1.344,-0.063,-0.449
-1.34,0.043,-0.504
-1.34,0.07,-0.488
-1.309,0.098,-0.441
-1.27,0.176,-0.469
-1.238,0.297,-0.512
-1.211,0.375,-0.52
-1.18,0.328,-0.504
-1.145,0.191,-0.465
-1.141,0.074,-0.434
-1.18,0.043,-0.441
-1.258,0.074,-0.48
-1.336,0.121,-0.508
-1.402,0.141,-0.527
-1.449,0.164,-0.555
-1.488,0.203,-0.594
-1.527,0.23,-0.605
-1.617,0.191,-0.559
-1.766,0.039,-0.48
-1.781,-0.109,-0.383
-1.586,-0.199,-0.289
-1.328,-0.266,-0.242
-1.246,-0.273,-0.215
-1.344,-0.223,-0.227
-1.457,-0.145,-0.324
-1.449,-0.047,-0.406
-1.352,0.047,-0.398
-1.254,0.09,-0.379
-1.207,0.063,-0.34
-1.188,0.016,-0.285
-1.168,-0.023,-0.25
-1.133,-0.035,-0.234
-1.086,-0.035,-0.242
-1.004,-0.02,-0.234
-1.008,-0.008,-0.23
-1.023,0.012,-0.227
-1.02,0.039,-0.223
-0.996,0.047,-0.215
-0.965,0.043,-0.227
-0.949,0.051,-0.25
-0.961,0.063,-0.281
-0.98,0.07,-0.305
-0.988,0.086,-0.316
-0.98,0.105,-0.316
-0.965,0.113,-0.328
-0.973,0.113,-0.344
-0.992,0.109,-0.363
-1.016,0.109,-0.391
-1.047,0.109,-0.414
-1.078,0.102,-0.438
-1.105,0.09,-0.465
-1.141,0.074,-0.488
-1.168,0.07,-0.5
-1.195,0.07,-0.508
-1.227,0.066,-0.508
-1.262,0.07,-0.508
-1.293,0.078,-0.523
-1.301,0.09,-0.535
-1.297,0.109,-0.516
