------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150596
Start Time 17:05:00
Start Date 8/3/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 17:06:40
Download Date 8/3/18
Current Memory Address: 0
Current Battery Voltage: 4.12     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.867,0.422,-0.027
-0.852,0.355,-0.008
-0.828,0.289,-0.008
-0.82,0.254,-0.016
-0.824,0.258,-0.055
-0.844,0.297,-0.094
-0.867,0.344,-0.125
-0.895,0.363,-0.137
-0.926,0.383,-0.141
-0.969,0.434,-0.145
-1.02,0.516,-0.145
-1.055,0.59,-0.156
-1.078,0.598,-0.184
-1.105,0.566,-0.305
-1.277,0.563,-0.434
-1.375,0.641,-0.402
-1.313,0.691,-0.223
-1.094,0.543,0
-0.93,0.402,0.102
-0.883,0.316,0.004
-1.008,0.191,-0.098
-1.098,0.152,0.008
-1.016,0.051,0.23
-1.008,0.039,0.504
-0.992,0.203,0.621
-0.969,0.414,0.57
-0.945,0.434,0.547
-0.922,0.578,0.512
-0.93,0.59,0.395
-0.926,0.613,0.215
-0.887,0.684,0.125
-0.844,0.688,0.07
-0.813,0.695,0.031
-0.797,0.781,0.008
-0.793,0.895,-0.008
-0.805,0.906,-0.02
-0.828,0.887,-0.07
-0.84,0.957,-0.18
-0.898,1.113,-0.234
-0.867,0.977,-0.227
-0.855,0.73,-0.109
-0.832,0.527,0.016
-0.813,0.566,0.023
-0.793,0.633,-0.02
-0.742,0.531,-0.02
-0.676,0.348,0.031
-0.652,0.215,0.078
-0.68,0.168,0.102
-0.695,0.191,0.137
-0.684,0.266,0.164
-0.668,0.32,0.188
-0.66,0.359,0.172
-0.66,0.414,0.109
-0.656,0.477,0.039
-0.648,0.551,-0.008
-0.641,0.625,-0.043
-0.645,0.676,-0.066
-0.645,0.684,-0.059
-0.645,0.68,-0.031
-0.609,0.711,0.031
-0.594,0.754,0.098
-0.605,0.785,0.188
-0.605,0.797,0.203
-0.625,0.805,0.211
-0.652,0.816,0.215
-0.68,0.855,0.191
-0.691,0.859,0.211
-0.672,0.836,0.199
-0.648,0.844,0.176
-0.641,0.879,0.164
-0.641,0.895,0.156
-0.633,0.895,0.125
-0.617,0.887,0.082
-0.602,0.898,0.039
-0.582,0.93,0.012
-0.551,0.926,0.008
-0.512,0.922,-0.008
-0.484,0.926,-0.039
-0.453,0.93,-0.07
-0.418,0.926,-0.086
-0.379,0.91,-0.07
-0.332,0.887,-0.043
-0.293,0.875,-0.035
-0.262,0.863,-0.039
-0.234,0.855,-0.047
-0.195,0.855,-0.066
-0.16,0.863,-0.09
-0.137,0.867,-0.105
-0.113,0.859,-0.109
-0.086,0.824,-0.09
-0.051,0.801,-0.047
-0.031,0.82,-0.016
-0.023,0.824,-0.004
-0.012,0.813,0
0,0.813,-0.004
0.02,0.816,-0.012
0.039,0.805,-0.008
0.051,0.785,0.004
0.051,0.766,0.023
0.063,0.75,0.066
0.09,0.73,0.098
0.105,0.734,0.125
0.113,0.75,0.141
0.121,0.754,0.145
0.121,0.75,0.137
0.125,0.746,0.129
0.121,0.766,0.133
0.117,0.785,0.141
0.113,0.797,0.145
0.102,0.801,0.137
0.094,0.809,0.133
0.086,0.824,0.113
0.086,0.855,0.082
0.086,0.898,0.055
0.086,0.945,0.031
0.063,0.957,0.008
0.039,0.938,0.004
0.027,0.934,0.008
0.012,0.914,0.016
0.02,0.906,0.016
0.016,0.922,0.023
0.016,0.965,0.02
-0.02,1.051,0.008
-0.09,1.109,-0.012
-0.156,1.105,-0.035
-0.191,1.105,-0.07
-0.188,1.113,-0.078
-0.164,1.078,-0.063
-0.148,1.012,-0.023
-0.141,0.949,0.023
-0.164,0.887,0.066
-0.219,0.832,0.063
-0.301,0.852,0.012
-0.375,0.945,-0.035
-0.414,1.031,-0.043
-0.398,1.016,0
-0.379,0.941,0.043
-0.363,0.883,0.051
-0.371,0.875,0.055
-0.371,0.867,0.066
-0.379,0.879,0.047
-0.426,0.93,-0.008
-0.457,0.938,-0.039
-0.488,0.992,-0.141
-0.484,0.898,-0.109
-0.445,0.801,-0.102
-0.535,1,-0.094
-0.578,1.117,-0.07
-0.617,1.094,-0.039
-0.695,1.082,-0.027
-0.754,1.078,0.043
-0.793,0.957,0.145
-0.789,0.836,0.219
-0.75,0.723,0.297
-0.672,0.543,0.309
-0.645,0.379,0.313
-0.617,0.434,0.285
-0.645,0.348,0.313
-0.605,0.359,0.305
-0.578,0.691,0.199
-0.594,0.957,0.117
-0.539,1.047,0.109
-0.477,1.016,0.117
-0.438,0.941,0.133
-0.426,0.871,0.156
-0.402,0.828,0.172
-0.387,0.82,0.164
-0.371,0.832,0.125
-0.355,0.832,0.105
-0.348,0.844,0.07
-0.348,0.875,0.035
-0.352,0.891,0
-0.352,0.883,-0.016
-0.352,0.809,-0.008
-0.328,0.75,0.016
-0.316,0.723,0.023
-0.305,0.738,0.008
-0.293,0.762,-0.004
-0.277,0.766,0.004
-0.266,0.754,0.012
-0.266,0.73,0.008
-0.277,0.703,-0.004
-0.293,0.684,-0.02
-0.313,0.668,-0.047
-0.34,0.656,-0.078
-0.352,0.641,-0.109
-0.371,0.625,-0.145
-0.402,0.617,-0.172
-0.434,0.609,-0.203
-0.484,0.586,-0.219
-0.543,0.555,-0.207
-0.605,0.516,-0.16
-0.672,0.473,-0.082
-0.734,0.438,-0.004
-0.816,0.406,0.051
-0.934,0.367,0.07
-1.074,0.355,0.074
-1.211,0.367,0.094
-1.332,0.398,0.113
-1.422,0.445,0.141
-1.496,0.488,0.172
-1.551,0.547,0.195
-1.574,0.605,0.211
-1.563,0.688,0.215
-1.52,0.75,0.219
-1.465,0.758,0.23
-1.391,0.695,0.242
-1.32,0.59,0.242
-1.258,0.465,0.254
-1.195,0.32,0.277
-1.141,0.199,0.301
