------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1F27170050
Start Time 10:40:00
Start Date 7/20/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 10:44:22
Download Date 7/20/18
Current Memory Address: 0
Current Battery Voltage: 4.2     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
0.238,0.531,0.855
0.238,0.535,0.848
0.238,0.543,0.832
0.23,0.555,0.816
0.23,0.563,0.801
0.238,0.586,0.785
0.238,0.602,0.758
0.25,0.625,0.734
0.27,0.637,0.719
0.277,0.656,0.711
0.273,0.652,0.699
0.27,0.621,0.711
0.27,0.578,0.734
0.289,0.543,0.758
0.305,0.531,0.766
0.301,0.535,0.766
0.285,0.551,0.758
0.27,0.563,0.746
0.273,0.555,0.742
0.289,0.551,0.734
0.293,0.543,0.727
0.289,0.531,0.727
0.273,0.531,0.742
0.273,0.539,0.762
0.277,0.535,0.789
0.289,0.523,0.809
0.293,0.508,0.84
0.289,0.5,0.867
0.285,0.492,0.891
0.273,0.484,0.902
0.262,0.48,0.918
0.258,0.473,0.941
0.262,0.457,0.949
0.258,0.445,0.953
0.266,0.418,0.953
0.27,0.406,0.965
0.27,0.41,0.973
0.262,0.41,0.973
0.25,0.41,0.988
0.23,0.406,0.992
0.211,0.391,1
0.203,0.375,1.008
0.215,0.387,1.02
0.219,0.398,1.012
0.211,0.41,1.004
0.199,0.402,1
0.188,0.379,1.004
0.176,0.348,1.008
0.168,0.34,1.02
0.156,0.336,1.016
0.141,0.34,1.012
0.137,0.34,1.008
0.145,0.34,1.004
0.141,0.352,0.996
0.129,0.352,0.984
0.121,0.336,0.98
0.117,0.32,0.984
0.117,0.301,0.977
0.109,0.281,0.977
0.113,0.273,0.977
0.109,0.289,0.973
0.109,0.328,0.969
0.105,0.371,0.973
0.094,0.402,0.969
0.078,0.406,0.969
0.063,0.383,0.969
0.063,0.336,0.965
0.074,0.289,0.957
0.098,0.258,0.961
0.117,0.254,0.957
0.121,0.281,0.949
0.105,0.301,0.93
0.094,0.305,0.918
0.09,0.309,0.91
0.098,0.309,0.91
0.102,0.305,0.914
0.105,0.309,0.91
0.102,0.32,0.914
0.094,0.332,0.914
0.082,0.336,0.918
0.07,0.34,0.926
0.051,0.332,0.934
0.039,0.332,0.957
0.027,0.336,0.965
0.039,0.324,0.969
0.051,0.313,0.973
0.059,0.301,0.969
0.066,0.281,0.969
0.066,0.262,0.973
0.059,0.254,0.973
0.047,0.258,0.973
0.035,0.258,0.973
0.031,0.262,0.977
0.031,0.289,0.977
0.031,0.301,0.973
0.023,0.301,0.984
0.02,0.281,0.996
0.012,0.25,1.004
0.008,0.23,1.004
0.008,0.215,1.008
0.016,0.223,1.004
0.008,0.23,0.996
-0.02,0.238,0.992
-0.027,0.262,0.984
-0.035,0.277,0.98
-0.047,0.262,0.977
-0.063,0.234,0.98
-0.074,0.223,0.992
-0.086,0.223,1.008
-0.121,0.223,1.023
-0.156,0.219,1.035
-0.18,0.238,1.051
-0.199,0.242,1.055
-0.219,0.23,1.07
-0.203,0.203,1.059
-0.184,0.215,1.035
-0.184,0.234,1.012
-0.203,0.246,1.008
-0.211,0.254,1.008
-0.215,0.27,1
-0.203,0.258,1.012
-0.164,0.227,1.023
-0.133,0.199,1.027
-0.105,0.211,1.027
-0.098,0.211,1.02
-0.094,0.203,1.02
-0.086,0.203,1.031
-0.066,0.203,1.043
-0.059,0.211,1.051
-0.055,0.227,1.039
-0.043,0.238,1.027
-0.02,0.273,1.016
0,0.316,1
-0.004,0.352,0.992
0.012,0.359,0.996
0.031,0.348,0.992
0.051,0.32,0.992
0.074,0.305,1
0.086,0.305,1
0.07,0.309,1
