------------ Data File Created By ActiGraph GT3X+ ActiLife v6.13.3 Firmware v1.7.1 date format M/d/yy at 100 Hz  Filter Normal -----------
Serial Number: TAS1E52150597
Start Time 20:36:00
Start Date 7/27/18
Epoch Period (hh:mm:ss) 00:00:00
Download Time 20:37:40
Download Date 7/27/18
Current Memory Address: 0
Current Battery Voltage: 4.15     Mode = 12
--------------------------------------------------
Accelerometer X,Accelerometer Y,Accelerometer Z
-0.02,0.996,-0.266
-0.016,1.008,-0.266
-0.004,1.02,-0.27
0.02,1.043,-0.277
0.051,1.059,-0.273
0.078,1.066,-0.266
0.098,1.063,-0.258
0.105,1.059,-0.258
0.105,1.059,-0.262
0.102,1.066,-0.27
0.105,1.074,-0.266
0.102,1.074,-0.266
0.098,1.051,-0.254
0.086,1.016,-0.234
0.07,0.996,-0.219
0.055,0.984,-0.211
0.043,0.977,-0.211
0.035,0.961,-0.207
0.031,0.945,-0.203
0.027,0.938,-0.203
0.023,0.938,-0.199
0.027,0.93,-0.195
0.031,0.914,-0.195
0.027,0.906,-0.188
0.027,0.906,-0.18
0.035,0.902,-0.176
0.035,0.887,-0.164
0.035,0.895,-0.156
0.035,0.902,-0.152
0.039,0.902,-0.156
0.027,0.91,-0.156
0.031,0.91,-0.152
0.035,0.91,-0.16
0.043,0.91,-0.152
0.043,0.914,-0.156
0.039,0.922,-0.152
0.035,0.922,-0.152
0.047,0.926,-0.156
0.055,0.922,-0.152
0.051,0.918,-0.152
0.055,0.914,-0.148
0.059,0.918,-0.141
0.059,0.918,-0.133
0.051,0.918,-0.125
0.047,0.918,-0.121
0.043,0.926,-0.117
0.039,0.926,-0.113
0.043,0.938,-0.102
0.047,0.945,-0.098
0.043,0.945,-0.094
0.043,0.949,-0.094
0.051,0.961,-0.086
0.047,0.977,-0.086
0.043,0.984,-0.086
0.039,0.988,-0.082
0.039,0.988,-0.074
0.035,0.988,-0.066
0.027,0.996,-0.066
0.016,1,-0.066
0.012,1.008,-0.07
0.008,1.031,-0.074
0.016,1.059,-0.066
0.023,1.074,-0.059
0.043,1.078,-0.055
0.066,1.082,-0.047
0.082,1.082,-0.047
